"Account Id","Account Owner","Account Owner Id","Account Name",Phone,Fax,Website,"Account Type",Employees,"Annual Revenue","Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time","Billing Street","Shipping Street","Billing City","Shipping City","Billing State","Shipping State","Billing Code","Shipping Code","Billing Country","Shipping Country",Description,"Last Activity Time","Membership Expiration Date","Membership Level","Business Categories","Account Status","Membership Number","Political Action Committee",Weblink,"Member Since","Referred By"
zcrm_1624029000000103256,"Liz Debarros",zcrm_1624029000000085003,"TA Lee Associates","(301) 535-4439",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","15403 Symondsbury Way","15403 Symondsbury Way","Upper Marlboro","Upper Marlboro",MD,MD,20774,20774,,,"Commercial and Multifamily real estate finance consulting.","2015-11-18 11:39:00",2016-05-31,"Sole Proprieter/ Start-up",,Active,DCBIA-10448,false,false,,
zcrm_1624029000000103257,"Liz Debarros",zcrm_1624029000000085003,"Telesis Corporation","(202) 333-8447",,www.telisiscorp.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1101 30th St., NW, Suite 400","1101 30th St., NW, Suite 400",Washington,Washington,DC,DC,20007,20007,,,"Residential Builder/Developer","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10449,false,false,,
zcrm_1624029000000103258,"Liz Debarros",zcrm_1624029000000085003,"Terra Nova Title & Settlement Services","(202) 331-0910",,www.tnovatitle.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1725 Desales Street NW, Suite 401","1725 Desales Street NW, Suite 401",Washington,Washington,DC,DC,20036,20036,,,"Title Insurance and Settlement Services","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Insurance / Title Insurance",Active,DCBIA-10450,false,false,,
zcrm_1624029000000103259,"Liz Debarros",zcrm_1624029000000085003,"Thornton Tomasetti, Inc.","(202) 822-8222",,www.thorntontomasetti.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2000 L St., NW, Suite 800","2000 L St., NW, Suite 800",Washington,Washington,DC,DC,20036,20036,,,"Structural Engineering","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Engineers,Active,DCBIA-10451,false,false,,
zcrm_1624029000000103260,"Liz Debarros",zcrm_1624029000000085003,"Thoron Capital","(202) 465-8111",,www.thoron.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 12:46:15","1050 30th Street, NW","1050 30th Street, NW",Washington,Washington,DC,DC,20007,20007,,,"Real Estate Development","2015-11-18 12:46:15",2015-01-01,"Non-Profit/Small Business/Government","Builders / Developers;Financial",Active,DCBIA-10452,false,false,,
zcrm_1624029000000103261,"Liz Debarros",zcrm_1624029000000085003,"Tim Haahs & Associates",(202)434-8203,,www.timhaahs.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","601 Pennsylvania Avenue, NW, Suite 900","601 Pennsylvania Avenue, NW, Suite 900",Washington,Washington,DC,DC,20004,20004,,,"Architects & Engineers of Parking Structures","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10453,false,false,,
zcrm_1624029000000103262,"Liz Debarros",zcrm_1624029000000085003,"Tishman Construction Corporation","(571) 403-5400",,www.tishmanconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3101 Wilson Blvd., Suite 700","3101 Wilson Blvd., Suite 700",Arlington,Arlington,VA,VA,22201,22201,,,"Construction Management & General Contracting","2015-11-18 11:39:00",2016-08-31,Associate/Builder,"Builders / Developers;General Contractors",Active,DCBIA-10454,false,false,,
zcrm_1624029000000103263,"Liz Debarros",zcrm_1624029000000085003,"Tishman Speyer","(202) 628-5800",,www.tishmanspeyer.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1875 Eye Street, NW, Suite 300","1875 Eye Street, NW, Suite 300",Washington,Washington,DC,DC,20006,20006,,,"Tishman Speyer is one of the leading owners, developers, operators, and managers of first-class real estate in the world.","2015-11-18 11:39:00",2015-10-31,Associate/Builder,"Builders / Developers;Commercial Brokers",Inactive,DCBIA-10455,false,false,,
zcrm_1624029000000103264,"Liz Debarros",zcrm_1624029000000085003,"Toole & Katz, Roemersma, LLP",703-248-9200,,www.tkrcpas.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1911 N Fort Myer Drive, Suite 410","1911 N Fort Myer Drive, Suite 410",Arlington,Arlington,VA,VA,22209,22209,,,"Accounting Firm","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Certified Public Accountants",Active,DCBIA-10456,false,false,,
zcrm_1624029000000103265,"Liz Debarros",zcrm_1624029000000085003,"Trammell Crow Company","(202) 337-1025",,www.trammellcrow.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1055 Thomas Jefferson St., NW, Suite 600","1055 Thomas Jefferson St., NW, Suite 600",Washington,Washington,DC,DC,20007,20007,,,"Real Estate Development","2015-11-18 11:39:00",2016-01-30,Associate/Builder,"Builders / Developers;Commercial Brokers",Active,DCBIA-10457,false,false,,
zcrm_1624029000000103266,"Liz Debarros",zcrm_1624029000000085003,Transwestern,"(202) 775-7000",,www.transwestern.net,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 12:20:53","1700 K Street, NW, Suite 660","1700 K Street, NW, Suite 660",Washington,Washington,DC,DC,20006,20006,,,"A privately held operating company specializing in commercial real estate services, investment and development.","2015-11-18 12:20:53",2014-10-31,"Non-Profit/Small Business/Government","Financial ;Commercial Brokers",Inactive,DCBIA-10458,false,false,,
zcrm_1624029000000103267,"Liz Debarros",zcrm_1624029000000085003,"Triden Development Group, LLC","(202) 904-2442",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","700 12th Street NW, Suite 700","700 12th Street NW, Suite 700",Washington,Washington,DC,DC,20005,20005,,,"Real Estate  Development","2015-11-18 11:39:00",2015-10-31,"Non-Profit/Small Business/Government","Builders / Developers",Inactive,DCBIA-10459,false,false,,
zcrm_1624029000000103268,"Liz Debarros",zcrm_1624029000000085003,"Trustrise, LLC","(202) 248-1154",,www.trustrisellc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1200 G Street, NW, Suite 800","1200 G Street, NW, Suite 800",Washington,Washington,DC,DC,20005,20005,,,"Access control, security systems design and business development consulting","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government",Consultants,Active,DCBIA-10460,false,false,,
zcrm_1624029000000103269,"Liz Debarros",zcrm_1624029000000085003,"TSI Exterior Wall Systems, Inc.","(301) 322-7200",,www.tsiwalls.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8520 Pepco Place","8520 Pepco Place","Upper Marlboro","Upper Marlboro",MD,MD,20772,20772,,,"Specializing in the design, engineering, and installation of architectural metals and glass curtain walls.","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Architects / Interior Designers",Active,DCBIA-10461,false,false,,
zcrm_1624029000000103270,"Liz Debarros",zcrm_1624029000000085003,"Turner Construction Company","(202) 789-0770",,www.turnerconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","11413 Isaac Newton Square","11413 Isaac Newton Square",Reston,Reston,VA,VA,20190,20190,,,"General contractor, Construction Manager & Design Builder","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"Consultants;General Contractors",Active,DCBIA-10462,false,false,,
zcrm_1624029000000103271,"Liz Debarros",zcrm_1624029000000085003,"TWC Contracting","(703) 378-1740",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","14150 Newbrook Drive, Suite 210","14150 Newbrook Drive, Suite 210",Chantilly,Chantilly,VA,VA,20151,20151,,,"Construction management and general contracting services company","2015-11-18 11:39:00",2015-10-31,Associate/Builder,"General Contractors",Inactive,DCBIA-10463,false,false,,
zcrm_1624029000000103272,"Liz Debarros",zcrm_1624029000000085003,"UIP General Contracting, Inc.","(202) 350-4804",,www.uipgc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","140 Q Street, NE, Suite 140B","140 Q Street, NE, Suite 140B",Washington,Washington,DC,DC,20002,20002,,,"Full Services Design-Build General Contractor","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"General Contractors",Active,DCBIA-10464,false,false,,
zcrm_1624029000000103273,"Liz Debarros",zcrm_1624029000000085003,"United Bank","(202) 828-6784",,www.unitedbank-dcmetro.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1875 I Street NW","1875 I Street NW",Washington,Washington,DC,DC,20006,20006,,,"A regional bank founded in 1839.","2015-11-18 11:39:00",2015-02-28,Associate/Builder,Financial,Inactive,DCBIA-10465,false,false,,
zcrm_1624029000000103274,"Liz Debarros",zcrm_1624029000000085003,"United Planning Organization","(202) 238-4600",,www.upo.org,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:04","301 Rhode Island Ave., SW","301 Rhode Island Ave., SW",Washington,Washington,DC,DC,20001,20001,,,"Community Action Agency for the District of Columbia","2015-11-30 09:06:04",2015-11-30,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Inactive,DCBIA-10466,false,false,,
zcrm_1624029000000103275,"Liz Debarros",zcrm_1624029000000085003,"University of Maryland","(301) 405-6790",,www.umd.edu,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","Mowatt and Campus Drives","Mowatt and Campus Drives","College Park","College Park",MD,MD,20742,20742,,,"Higher Education Institution","2015-11-18 11:39:00",2016-09-30,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Active,DCBIA-10467,false,false,,
zcrm_1624029000000103276,"Liz Debarros",zcrm_1624029000000085003,"Urban Atlantic, LLC","(301) 280-6600",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7735 Old Georgetown Road, Suite 600","7735 Old Georgetown Road, Suite 600",Bethesda,Bethesda,MD,MD,20814,20814,,,Developer,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10468,false,false,,
zcrm_1624029000000103277,"Liz Debarros",zcrm_1624029000000085003,"Urban Pace, LLC","(202) 841-2439",,www.urbanpace.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1919 14th Street NW, Suite A","1919 14th Street NW, Suite A",Washington,Washington,DC,DC,20009,20009,,,,"2015-11-18 11:39:00",2016-03-31,Associate/Builder,"Commercial Brokers",Active,DCBIA-10469,false,false,,
zcrm_1624029000000103278,"Liz Debarros",zcrm_1624029000000085003,"Urban Realty Advisors LLC","(202) 204-7030",,www.uradvisors.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1750 Pennsylvania Avenue, NW","1750 Pennsylvania Avenue, NW",Washington,Washington,DC,DC,20006,20006,,,"Real Estate Development, Design and Construction Management and Real Estate Consulting","2015-11-18 11:39:00",2015-10-31,"Non-Profit/Small Business/Government","Builders / Developers;Consultants",Inactive,DCBIA-10470,false,false,,
zcrm_1624029000000103279,"Liz Debarros",zcrm_1624029000000085003,"US Bank","(703) 442-5482",,www.usbank.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:04","1650 Tysons Blvd., Suite 250","1650 Tysons Blvd., Suite 250",McLean,McLean,VA,VA,22102,22102,,,"Financial Institution providing debt capital for real estate developers and investors.","2015-11-30 09:06:04",2015-11-30,Associate/Builder,Financial,Inactive,DCBIA-10471,false,false,,
zcrm_1624029000000103280,"Liz Debarros",zcrm_1624029000000085003,"USAA Real Estate Company","(301) 571-0763",,www.usrealco.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2 Bethesda Metro Center, Suite 820","2 Bethesda Metro Center, Suite 820",Bethesda,Bethesda,MD,MD,20814,20814,,,"Full-service Commercial Real Estate Company","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Financial,Active,DCBIA-10472,false,false,,
zcrm_1624029000000103281,"Liz Debarros",zcrm_1624029000000085003,VA-Spaces,"(919) 432-8382",,www.va-spaces.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","44132 Riverpoint Drive","44132 Riverpoint Drive",Leesburg,Leesburg,VA,VA,20176,20176,,,"Architecture firm specializing in medical.corp.retail, and law firm interiors. Full services construction admin.","2015-11-18 11:39:00",2016-08-31,"Sole Proprieter/ Start-up",,Active,DCBIA-10473,false,false,,
zcrm_1624029000000103282,"Liz Debarros",zcrm_1624029000000085003,"Vanasse Hangen Brustlin, Inc. (VHB)","(703) 847-3071",,www.vhb.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7300 Boone Blvd., Suite 700","7300 Boone Blvd., Suite 700",Vienna,Vienna,VA,VA,22182,22182,,,"An integrated planning, transportation, land development and environmental consulting firm for the private and public sector.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10474,false,false,,
zcrm_1624029000000103283,"Liz Debarros",zcrm_1624029000000085003,"Vanguard Realty Group","(301) 795-1400",,www.vanguardrealty.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1390 Piccard Drive, Suite 120","1390 Piccard Drive, Suite 120",Rockville,Rockville,MD,MD,20850,20850,,,"Commercial Brokerage and Property Management","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Commercial Brokers",Active,DCBIA-10475,false,false,,
zcrm_1624029000000103284,"Liz Debarros",zcrm_1624029000000085003,"Venable LLP","(202) 344-4000",,www.venable.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","575 7th Street, NW","575 7th Street, NW",Washington,Washington,DC,DC,20005,20005,,,"Law Firm","2015-11-18 11:39:00",2016-12-31,Associate/Builder,Attorneys,Active,DCBIA-10476,false,false,,
zcrm_1624029000000103285,"Liz Debarros",zcrm_1624029000000085003,"Verizon Communications","(202) 515-2447",,www.verizon.com/dc,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1300 I Street NW, Suite 400 West","1300 I Street NW, Suite 400 West",Washington,Washington,DC,DC,20005,20005,,,"Communications, Information and Broadband Technology","2015-11-18 11:39:00",2015-10-31,Associate/Builder,"Information Technology;Utilities",Inactive,DCBIA-10477,false,false,,
zcrm_1624029000000103286,"Liz Debarros",zcrm_1624029000000085003,"VIKA Capitol","(202) 244-4140",,www.vikacapitol.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4910 Massachusetts Avenue, NW, Suite 214","4910 Massachusetts Avenue, NW, Suite 214",Washington,Washington,DC,DC,20016,20016,,,"Civil Engineering/Surveying/Landscape Architecture Firm","2015-11-18 11:39:00",2016-08-31,Associate/Builder,"Engineers;Architects / Interior Designers",Active,DCBIA-10478,false,false,,
zcrm_1624029000000103287,"Liz Debarros",zcrm_1624029000000085003,"Virginia Newsletters LLC","(703) 450-5085",,www.virginianewsletters.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1211 Rowland Drive","1211 Rowland Drive",Herndon,Herndon,VA,VA,20170,20170,,,"Newsletters for commercial building and development industry professionals","2015-11-18 11:39:00",2015-09-30,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Inactive,DCBIA-10479,false,false,,
zcrm_1624029000000103288,"Liz Debarros",zcrm_1624029000000085003,"VLP Law Group, LLP","(202) 571-7366",,www.vlplawgroup.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1532 Brookhaven Drive","1532 Brookhaven Drive",McLean,McLean,VA,VA,22101,22101,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10480,false,false,,
zcrm_1624029000000103289,"Liz Debarros",zcrm_1624029000000085003,"VNV Development",,,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2308 19th Street, NW","2308 19th Street, NW",Washington,Washington,DC,DC,20009,20009,,,,"2015-11-18 11:39:00",2016-06-30,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10481,false,false,,
zcrm_1624029000000103290,"Liz Debarros",zcrm_1624029000000085003,"VOA Associates Incorporated","(202) 882-8227",,www.voa.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","722 12th Street, NW, Suite 100","722 12th Street, NW, Suite 100",Washington,Washington,DC,DC,20005,20005,,,"Architecture/Planning/Interior Design","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10482,false,false,,
